Population,Process ID,Treatment,Image ID,Slide ID,Placenta ID,WP Area,LZ Area,LZ Perimiter,# FBs,Area FBS,Perimiter FBS,Total FBS Area,WPArea_sqmm,Lzarea_sqmm,FBSarea_sqmm,FBSperimeter_mm,FBStotal_sqmm,Notes,
BW,2419,2H,BW28,A1,P1,49758784,19424968,27975.3,7,25348,792.124,250948,21.25626212,8.298076808,0.010828314,0.517728105,0.107201504,,
BW,2419,2H,BW28,A1,P1,49758784,19424968,27975.3,7,13896,940.004,250948,21.25626212,8.298076808,0.005936178,0.614381699,0.107201504,,
BW,2419,2H,BW28,A1,P1,49758784,19424968,27975.3,7,62892,2509.183,250948,21.25626212,8.298076808,0.02686659,1.639988889,0.107201504,,
BW,2419,2H,BW28,A1,P1,49758784,19424968,27975.3,7,23380,849.31,250948,21.25626212,8.298076808,0.009987612,0.555104575,0.107201504,,
BW,2430,2H,BW34,B1,P3,42153784,19549704,27968.3,10,22707,1112.084,262131,18.00751164,8.351362297,0.009700115,0.726852288,0.111978726,,
BW,2430,2H,BW34,B1,P3,42153784,19549704,27968.3,10,67164,1790.684,262131,18.00751164,8.351362297,0.028691529,1.170381699,0.111978726,,
BW,2430,2H,BW34,B1,P3,42153784,19549704,27968.3,10,18693,648.123,262131,18.00751164,8.351362297,0.00798539,0.423609804,0.111978726,,
BW,2430,2H,BW34,B1,P3,42153784,19549704,27968.3,10,10434,416.501,262131,18.00751164,8.351362297,0.00445726,0.272222876,0.111978726,,
BW,2430,2H,BW34,B1,P3,42153784,19549704,27968.3,10,13701,903.873,262131,18.00751164,8.351362297,0.005852877,0.590766667,0.111978726,,
BW,2430,2H,BW34,B1,P3,42153784,19549704,27968.3,10,22968,1278.909,262131,18.00751164,8.351362297,0.009811611,0.835888235,0.111978726,,
BW,2430,2H,BW34,B1,P3,42153784,19549704,27968.3,10,31248,1023.428,262131,18.00751164,8.351362297,0.013348712,0.66890719,0.111978726,,
BW,2430,2H,BW34,B1,P3,42153784,19549704,27968.3,10,15411,548.922,262131,18.00751164,8.351362297,0.006583365,0.358772549,0.111978726,,
BW,2430,2H,BW34,B1,P3,42153784,19549704,27968.3,10,44745,1328.711,262131,18.00751164,8.351362297,0.019114443,0.868438562,0.111978726,,
BW,2430,2H,BW34,B1,P3,42153784,19549704,27968.3,10,15060,497.872,262131,18.00751164,8.351362297,0.006433423,0.325406536,0.111978726,,
ME,2239,2H,ME24,C1,P2,39157776,19551300,33863.3,7,124929,3087.057,395373,16.72765859,8.352044086,0.053367935,2.017684314,0.16889786,,
ME,2239,2H,ME24,C1,P2,39157776,19551300,33863.3,7,117519,3220.577,395373,16.72765859,8.352044086,0.050202486,2.104952288,0.16889786,,
ME,2239,2H,ME24,C1,P2,39157776,19551300,33863.3,7,24333,820.175,395373,16.72765859,8.352044086,0.01039472,0.536062092,0.16889786,,
ME,2239,2H,ME24,C1,P2,39157776,19551300,33863.3,7,33654,1000.353,395373,16.72765859,8.352044086,0.014376522,0.65382549,0.16889786,,
ME,2239,2H,ME24,C1,P2,39157776,19551300,33863.3,7,19815,568.751,395373,16.72765859,8.352044086,0.008464693,0.37173268,0.16889786,,
ME,2239,2H,ME24,C1,P2,39157776,19551300,33863.3,7,36705,1382.712,395373,16.72765859,8.352044086,0.015679867,0.903733333,0.16889786,,
ME,2239,2H,ME24,C1,P2,39157776,19551300,33863.3,7,38418,1508.052,395373,16.72765859,8.352044086,0.016411637,0.985654902,0.16889786,,
ME,2079,1N,ME232,C1,P3,47040216,19596672,38047.781,6,258376,3233.52,674152,20.09492759,8.371426374,0.110374642,2.113411765,0.287988381,,
ME,2079,1N,ME232,C1,P3,47040216,19596672,38047.781,6,20692,844.234,674152,20.09492759,8.371426374,0.008839335,0.551786928,0.287988381,,
ME,2079,1N,ME232,C1,P3,47040216,19596672,38047.781,6,75936,2034.168,674152,20.09492759,8.371426374,0.032438806,1.329521569,0.287988381,,
ME,2079,1N,ME232,C1,P3,47040216,19596672,38047.781,6,150320,2367.755,674152,20.09492759,8.371426374,0.064214618,1.547552288,0.287988381,,
ME,2079,1N,ME232,C1,P3,47040216,19596672,38047.781,6,44372,1362.984,674152,20.09492759,8.371426374,0.018955103,0.890839216,0.287988381,,
ME,2079,1N,ME232,C1,P3,47040216,19596672,38047.781,6,124456,2753.104,674152,20.09492759,8.371426374,0.053165876,1.799414379,0.287988381,,
ME,2246,2H,ME203,A1,P3,38830280,19647848,40671.9,11,60651,2414.709,623556,16.58775685,8.393288052,0.025909266,1.578241176,0.266374471,,
ME,2246,2H,ME203,A1,P3,38830280,19647848,40671.9,11,53055,2268.176,623556,16.58775685,8.393288052,0.02266436,1.482467974,0.266374471,,
ME,2246,2H,ME203,A1,P3,38830280,19647848,40671.9,11,46977,1931.682,623556,16.58775685,8.393288052,0.020067923,1.262537255,0.266374471,,
ME,2246,2H,ME203,A1,P3,38830280,19647848,40671.9,11,136173,2743.346,623556,16.58775685,8.393288052,0.058171216,1.793036601,0.266374471,,
ME,2246,2H,ME203,A1,P3,38830280,19647848,40671.9,11,25704,1386.424,623556,16.58775685,8.393288052,0.010980392,0.906159477,0.266374471,,
ME,2246,2H,ME203,A1,P3,38830280,19647848,40671.9,11,54693,1784.158,623556,16.58775685,8.393288052,0.023364091,1.16611634,0.266374471,,
ME,2246,2H,ME203,A1,P3,38830280,19647848,40671.9,11,63744,1848.346,623556,16.58775685,8.393288052,0.027230552,1.208069281,0.266374471,,
ME,2246,2H,ME203,A1,P3,38830280,19647848,40671.9,11,72063,2198.936,623556,16.58775685,8.393288052,0.030784314,1.437213072,0.266374471,,
ME,2246,2H,ME203,A1,P3,38830280,19647848,40671.9,11,30246,962.572,623556,16.58775685,8.393288052,0.012920672,0.629132026,0.266374471,,
ME,2246,2H,ME203,A1,P3,38830280,19647848,40671.9,11,53775,2633.729,623556,16.58775685,8.393288052,0.022971934,1.721391503,0.266374471,,
ME,2246,2H,ME203,A1,P3,38830280,19647848,40671.9,11,26475,1078.664,623556,16.58775685,8.393288052,0.011309753,0.70500915,0.266374471,,
BW,2417,2H,BW28,C1,P2,50746544,19678704,26998.3,6,96321,2433.731,315432,21.67821949,8.406469307,0.041146995,1.590673856,0.134748174,,
BW,2417,2H,BW28,C1,P2,50746544,19678704,26998.3,6,22425,585.999,315432,21.67821949,8.406469307,0.009579649,0.383005882,0.134748174,,
BW,2417,2H,BW28,C1,P2,50746544,19678704,26998.3,6,102234,2280.733,315432,21.67821949,8.406469307,0.043672946,1.490675163,0.134748174,,
BW,2417,2H,BW28,C1,P2,50746544,19678704,26998.3,6,13470,620.25,315432,21.67821949,8.406469307,0.005754197,0.405392157,0.134748174,,
BW,2417,2H,BW28,C1,P2,50746544,19678704,26998.3,6,17973,788.767,315432,21.67821949,8.406469307,0.007677816,0.515533987,0.134748174,,
BW,2417,2H,BW28,C1,P2,50746544,19678704,26998.3,6,63009,1210.671,315432,21.67821949,8.406469307,0.026916571,0.791288235,0.134748174,,
ME,2238,2H,ME24,C1,P1,43436232,19752008,41036.5,6,30924,1346.618,279408,18.55535563,8.437783758,0.013210304,0.880142484,0.119359221,,
ME,2238,2H,ME24,C1,P1,43436232,19752008,41036.5,6,24280,1086.083,279408,18.55535563,8.437783758,0.010372079,0.70985817,0.119359221,,
ME,2238,2H,ME24,C1,P1,43436232,19752008,41036.5,6,47056,1311.062,279408,18.55535563,8.437783758,0.02010167,0.856903268,0.119359221,,
ME,2238,2H,ME24,C1,P1,43436232,19752008,41036.5,6,118488,4175.948,279408,18.55535563,8.437783758,0.05061643,2.729377778,0.119359221,,
ME,2238,2H,ME24,C1,P1,43436232,19752008,41036.5,6,22040,962.159,279408,18.55535563,8.437783758,0.009415182,0.628862092,0.119359221,,
ME,2238,2H,ME24,C1,P1,43436232,19752008,41036.5,6,36620,864.127,279408,18.55535563,8.437783758,0.015643556,0.564788889,0.119359221,,
BW,2429,2H,BW34,B1,P2,42198656,19825656,27718.1,11,94896,2809.697,434439,18.02668034,8.469245162,0.040538255,1.836403268,0.185586313,,
BW,2429,2H,BW34,B1,P2,42198656,19825656,27718.1,11,25422,943.101,434439,18.02668034,8.469245162,0.010859926,0.616405882,0.185586313,,
BW,2429,2H,BW34,B1,P2,42198656,19825656,27718.1,11,40434,1310.484,434439,18.02668034,8.469245162,0.017272844,0.85652549,0.185586313,,
BW,2429,2H,BW34,B1,P2,42198656,19825656,27718.1,11,27705,1101.437,434439,18.02668034,8.469245162,0.011835192,0.719893464,0.185586313,,
BW,2429,2H,BW34,B1,P2,42198656,19825656,27718.1,11,42372,1332.802,434439,18.02668034,8.469245162,0.01810073,0.871112418,0.185586313,,
BW,2429,2H,BW34,B1,P2,42198656,19825656,27718.1,11,19917,653.719,434439,18.02668034,8.469245162,0.008508266,0.42726732,0.185586313,,
BW,2429,2H,BW34,B1,P2,42198656,19825656,27718.1,11,21462,826.916,434439,18.02668034,8.469245162,0.009168269,0.540467974,0.185586313,,
BW,2429,2H,BW34,B1,P2,42198656,19825656,27718.1,11,15594,869.592,434439,18.02668034,8.469245162,0.00666154,0.568360784,0.185586313,,
BW,2429,2H,BW34,B1,P2,42198656,19825656,27718.1,11,38064,1176.835,434439,18.02668034,8.469245162,0.016260413,0.769173203,0.185586313,,
BW,2429,2H,BW34,B1,P2,42198656,19825656,27718.1,11,15675,820.655,434439,18.02668034,8.469245162,0.006696143,0.536375817,0.185586313,,
BW,2429,2H,BW34,B1,P2,42198656,19825656,27718.1,11,92898,1718.963,434439,18.02668034,8.469245162,0.039684737,1.123505229,0.185586313,,
BW,2174,1N,BW43,B2,P2,46601764,19832692,31377.5,11,50136,888.467,971579,19.90762698,8.472250844,0.021417404,0.580697386,0.415045068,,
BW,2174,1N,BW43,B2,P2,46601764,19832692,31377.5,11,14703,758.391,971579,19.90762698,8.472250844,0.006280918,0.495680392,0.415045068,,
BW,2174,1N,BW43,B2,P2,46601764,19832692,31377.5,11,42282,1010.503,971579,19.90762698,8.472250844,0.018062284,0.660459477,0.415045068,,
BW,2174,1N,BW43,B2,P2,46601764,19832692,31377.5,11,28641,894.796,971579,19.90762698,8.472250844,0.012235038,0.584833987,0.415045068,,
BW,2174,1N,BW43,B2,P2,46601764,19832692,31377.5,11,93920,3139.705,971579,19.90762698,8.472250844,0.040121321,2.052094771,0.415045068,,
BW,2174,1N,BW43,B2,P2,46601764,19832692,31377.5,11,190962,4319.397,971579,19.90762698,8.472250844,0.081576317,2.823135294,0.415045068,,
BW,2174,1N,BW43,B2,P2,46601764,19832692,31377.5,11,77082,1633.782,971579,19.90762698,8.472250844,0.032928361,1.067831373,0.415045068,,
BW,2174,1N,BW43,B2,P2,46601764,19832692,31377.5,11,190740,2668.778,971579,19.90762698,8.472250844,0.081481481,1.744299346,0.415045068,,
BW,2174,1N,BW43,B2,P2,46601764,19832692,31377.5,11,70149,2080.842,971579,19.90762698,8.472250844,0.029966679,1.360027451,0.415045068,,
BW,2174,1N,BW43,B2,P2,46601764,19832692,31377.5,11,148818,4465.933,971579,19.90762698,8.472250844,0.063572985,2.918910458,0.415045068,,
BW,2174,1N,BW43,B2,P2,46601764,19832692,31377.5,11,64146,1731.453,971579,19.90762698,8.472250844,0.027402281,1.131668627,0.415045068,,
BW,2167,1N,BW39,A2,P1,45740910,19899852,29570.8,13,50762,1379.552,1000224,19.5398821,8.500940664,0.021684822,0.901667974,0.427281815,,
BW,2167,1N,BW39,A2,P1,45740910,19899852,29570.8,13,18942,651.465,1000224,19.5398821,8.500940664,0.00809176,0.425794118,0.427281815,,
BW,2167,1N,BW39,A2,P1,45740910,19899852,29570.8,13,23784,661.584,1000224,19.5398821,8.500940664,0.010160195,0.432407843,0.427281815,,
BW,2167,1N,BW39,A2,P1,45740910,19899852,29570.8,13,11040,544.671,1000224,19.5398821,8.500940664,0.004716135,0.355994118,0.427281815,,
BW,2167,1N,BW39,A2,P1,45740910,19899852,29570.8,13,15474,703.121,1000224,19.5398821,8.500940664,0.006610278,0.459556209,0.427281815,,
BW,2167,1N,BW39,A2,P1,45740910,19899852,29570.8,13,31656,817.861,1000224,19.5398821,8.500940664,0.013523004,0.534549673,0.427281815,,
BW,2167,1N,BW39,A2,P1,45740910,19899852,29570.8,13,59808,1416.339,1000224,19.5398821,8.500940664,0.025549148,0.925711765,0.427281815,,
BW,2167,1N,BW39,A2,P1,45740910,19899852,29570.8,13,105144,1793.328,1000224,19.5398821,8.500940664,0.044916058,1.172109804,0.427281815,,
BW,2167,1N,BW39,A2,P1,45740910,19899852,29570.8,13,158824,2746.693,1000224,19.5398821,8.500940664,0.067847409,1.795224183,0.427281815,,
BW,2167,1N,BW39,A2,P1,45740910,19899852,29570.8,13,109212,1826.74,1000224,19.5398821,8.500940664,0.046653851,1.193947712,0.427281815,,
BW,2167,1N,BW39,A2,P1,45740910,19899852,29570.8,13,29926,1136.056,1000224,19.5398821,8.500940664,0.012783972,0.742520261,0.427281815,,
BW,2167,1N,BW39,A2,P1,45740910,19899852,29570.8,13,50302,1599.737,1000224,19.5398821,8.500940664,0.021488316,1.045579739,0.427281815,,
BW,2167,1N,BW39,A2,P1,45740910,19899852,29570.8,13,335350,6166.547,1000224,19.5398821,8.500940664,0.143256867,4.030422876,0.427281815,,
BW,2410,2H,BW21,B1,P1,45052960,20022832,29651.4,6,46528,1129.51,316184,19.2459994,8.553476013,0.019876116,0.73824183,0.135069418,,
BW,2410,2H,BW21,B1,P1,45052960,20022832,29651.4,6,88772,1933.776,316184,19.2459994,8.553476013,0.037922167,1.263905882,0.135069418,,
BW,2410,2H,BW21,B1,P1,45052960,20022832,29651.4,6,93900,1911.457,316184,19.2459994,8.553476013,0.040112777,1.249318301,0.135069418,,
BW,2410,2H,BW21,B1,P1,45052960,20022832,29651.4,6,15976,902.492,316184,19.2459994,8.553476013,0.006824726,0.589864052,0.135069418,,
BW,2410,2H,BW21,B1,P1,45052960,20022832,29651.4,6,29112,1011.762,316184,19.2459994,8.553476013,0.012436242,0.661282353,0.135069418,,
BW,2410,2H,BW21,B1,P1,45052960,20022832,29651.4,6,41896,1606.72,316184,19.2459994,8.553476013,0.01789739,1.050143791,0.135069418,,
ME,2077,1N,ME232,C1,P1,46977936,20092064,39206.4,11,317380,5998.473,1226956,20.06832244,8.583050963,0.135580332,3.920570588,0.524138579,,
ME,2077,1N,ME232,C1,P1,46977936,20092064,39206.4,11,122484,2412.015,1226956,20.06832244,8.583050963,0.052323465,1.576480392,0.524138579,,
ME,2077,1N,ME232,C1,P1,46977936,20092064,39206.4,11,156748,2866.915,1226956,20.06832244,8.583050963,0.066960571,1.873800654,0.524138579,,
ME,2077,1N,ME232,C1,P1,46977936,20092064,39206.4,11,45844,2112.583,1226956,20.06832244,8.583050963,0.019583921,1.380773203,0.524138579,,
ME,2077,1N,ME232,C1,P1,46977936,20092064,39206.4,11,61800,2035.922,1226956,20.06832244,8.583050963,0.026400103,1.330667974,0.524138579,,
ME,2077,1N,ME232,C1,P1,46977936,20092064,39206.4,11,76176,1516.843,1226956,20.06832244,8.583050963,0.03254133,0.991400654,0.524138579,,
ME,2077,1N,ME232,C1,P1,46977936,20092064,39206.4,11,65560,1895.458,1226956,20.06832244,8.583050963,0.028006322,1.238861438,0.524138579,,
ME,2077,1N,ME232,C1,P1,46977936,20092064,39206.4,11,25124,982.97,1226956,20.06832244,8.583050963,0.010732624,0.642464052,0.524138579,,
ME,2077,1N,ME232,C1,P1,46977936,20092064,39206.4,11,87824,2037.374,1226956,20.06832244,8.583050963,0.037517194,1.331616993,0.524138579,,
ME,2077,1N,ME232,C1,P1,46977936,20092064,39206.4,11,22364,753.03,1226956,20.06832244,8.583050963,0.00955359,0.492176471,0.524138579,,
ME,2077,1N,ME232,C1,P1,46977936,20092064,39206.4,11,245652,4215.048,1226956,20.06832244,8.583050963,0.104939126,2.754933333,0.524138579,,
BW,2169,1N,BW39,A2,P3,44176224,20196840,26815.6,15,159768,3890.758,1408236,18.87146995,8.627809817,0.068250673,2.542979085,0.60157888,Nice image,
BW,2169,1N,BW39,A2,P3,44176224,20196840,26815.6,15,177876,3462.798,1408236,18.87146995,8.627809817,0.075986159,2.263266667,0.60157888,,
BW,2169,1N,BW39,A2,P3,44176224,20196840,26815.6,15,119580,2938.267,1408236,18.87146995,8.627809817,0.051082917,1.920435948,0.60157888,,
BW,2169,1N,BW39,A2,P3,44176224,20196840,26815.6,15,80418,1362.279,1408236,18.87146995,8.627809817,0.034353454,0.890378431,0.60157888,,
BW,2169,1N,BW39,A2,P3,44176224,20196840,26815.6,15,12486,642.87,1408236,18.87146995,8.627809817,0.005333846,0.420176471,0.60157888,,
BW,2169,1N,BW39,A2,P3,44176224,20196840,26815.6,15,17679,862.395,1408236,18.87146995,8.627809817,0.007552224,0.563656863,0.60157888,,
BW,2169,1N,BW39,A2,P3,44176224,20196840,26815.6,15,79416,2431.003,1408236,18.87146995,8.627809817,0.033925413,1.58889085,0.60157888,,
BW,2169,1N,BW39,A2,P3,44176224,20196840,26815.6,15,66840,1382.049,1408236,18.87146995,8.627809817,0.028553121,0.9033,0.60157888,,
BW,2169,1N,BW39,A2,P3,44176224,20196840,26815.6,15,35730,800.389,1408236,18.87146995,8.627809817,0.01526336,0.523130065,0.60157888,,
BW,2169,1N,BW39,A2,P3,44176224,20196840,26815.6,15,90915,1880.743,1408236,18.87146995,8.627809817,0.038837627,1.229243791,0.60157888,,
BW,2169,1N,BW39,A2,P3,44176224,20196840,26815.6,15,304785,3898.027,1408236,18.87146995,8.627809817,0.130199923,2.547730065,0.60157888,,
BW,2169,1N,BW39,A2,P3,44176224,20196840,26815.6,15,81462,2308.047,1408236,18.87146995,8.627809817,0.034799436,1.508527451,0.60157888,,
BW,2169,1N,BW39,A2,P3,44176224,20196840,26815.6,15,22221,612.27,1408236,18.87146995,8.627809817,0.009492503,0.400176471,0.60157888,,
BW,2169,1N,BW39,A2,P3,44176224,20196840,26815.6,15,116826,2629.176,1408236,18.87146995,8.627809817,0.049906446,1.718415686,0.60157888,,
BW,2169,1N,BW39,A2,P3,44176224,20196840,26815.6,15,42234,837.082,1408236,18.87146995,8.627809817,0.018041779,0.547112418,0.60157888,,
ME,2241,2H,ME43,C1,P1,45137072,20578488,37152.3,9,34134,891.133,458405,19.28193088,8.790844547,0.014581571,0.582439869,0.195824256,,
ME,2241,2H,ME43,C1,P1,45137072,20578488,37152.3,9,102297,1881.158,458405,19.28193088,8.790844547,0.043699859,1.229515033,0.195824256,,
ME,2241,2H,ME43,C1,P1,45137072,20578488,37152.3,9,36243,1157.88,458405,19.28193088,8.790844547,0.015482507,0.756784314,0.195824256,,
ME,2241,2H,ME43,C1,P1,45137072,20578488,37152.3,9,29964,1579.156,458405,19.28193088,8.790844547,0.012800205,1.032128105,0.195824256,,
ME,2241,2H,ME43,C1,P1,45137072,20578488,37152.3,9,73278,1324.364,458405,19.28193088,8.790844547,0.031303345,0.865597386,0.195824256,,
ME,2241,2H,ME43,C1,P1,45137072,20578488,37152.3,9,40914,1262.85,458405,19.28193088,8.790844547,0.017477893,0.825392157,0.195824256,,
ME,2241,2H,ME43,C1,P1,45137072,20578488,37152.3,9,66723,1336.76,458405,19.28193088,8.790844547,0.02850314,0.873699346,0.195824256,,
ME,2241,2H,ME43,C1,P1,45137072,20578488,37152.3,9,19770,872.383,458405,19.28193088,8.790844547,0.00844547,0.570184967,0.195824256,,
ME,2241,2H,ME43,C1,P1,45137072,20578488,37152.3,9,55082,2423.702,458405,19.28193088,8.790844547,0.023530266,1.584118954,0.195824256,,
ME,2240,2H,ME24,C1,P3,38394608,20898528,34299.7,6,16308,886.34,142740,16.40164381,8.927561194,0.006966551,0.57930719,0.060976547,,
ME,2240,2H,ME24,C1,P3,38394608,20898528,34299.7,6,17804,966.039,142740,16.40164381,8.927561194,0.007605622,0.631398039,0.060976547,,
ME,2240,2H,ME24,C1,P3,38394608,20898528,34299.7,6,58400,2161.549,142740,16.40164381,8.927561194,0.02494767,1.412777124,0.060976547,,
ME,2240,2H,ME24,C1,P3,38394608,20898528,34299.7,6,29048,1813.287,142740,16.40164381,8.927561194,0.012408903,1.185154902,0.060976547,,
ME,2240,2H,ME24,C1,P3,38394608,20898528,34299.7,6,5780,301.21,142740,16.40164381,8.927561194,0.002469136,0.196869281,0.060976547,,
ME,2240,2H,ME24,C1,P3,38394608,20898528,34299.7,6,15400,906.023,142740,16.40164381,8.927561194,0.006578666,0.592171895,0.060976547,,
ME,2237,2H,ME24,B1,P3,40747928,21063372,33615.5,9,18694,1958.638,355645,17.40694946,8.997980264,0.007985817,1.280155556,0.151926609,,
ME,2237,2H,ME24,B1,P3,40747928,21063372,33615.5,9,81657,2662.204,355645,17.40694946,8.997980264,0.034882737,1.740002614,0.151926609,,
ME,2237,2H,ME24,B1,P3,40747928,21063372,33615.5,9,59370,1751.533,355645,17.40694946,8.997980264,0.02536204,1.14479281,0.151926609,,
ME,2237,2H,ME24,B1,P3,40747928,21063372,33615.5,9,23943,1608.652,355645,17.40694946,8.997980264,0.010228117,1.051406536,0.151926609,,
ME,2237,2H,ME24,B1,P3,40747928,21063372,33615.5,9,57129,2578.581,355645,17.40694946,8.997980264,0.024404716,1.685347059,0.151926609,,
ME,2237,2H,ME24,B1,P3,40747928,21063372,33615.5,9,25098,1147.564,355645,17.40694946,8.997980264,0.010721517,0.75004183,0.151926609,,
ME,2237,2H,ME24,B1,P3,40747928,21063372,33615.5,9,30831,1226.212,355645,17.40694946,8.997980264,0.013170575,0.801445752,0.151926609,,
ME,2237,2H,ME24,B1,P3,40747928,21063372,33615.5,9,15786,477.777,355645,17.40694946,8.997980264,0.00674356,0.312272549,0.151926609,,
ME,2237,2H,ME24,B1,P3,40747928,21063372,33615.5,9,43137,1635.283,355645,17.40694946,8.997980264,0.018427528,1.068812418,0.151926609,,
BW,2409,2H,BW16,B1,P3,49331512,21107248,35065.2,13,36640,1851.521,575208,21.07373745,9.016723482,0.0156521,1.210144444,0.245720877,,
BW,2409,2H,BW16,B1,P3,49331512,21107248,35065.2,13,120056,2093.954,575208,21.07373745,9.016723482,0.051286257,1.368597386,0.245720877,,
BW,2409,2H,BW16,B1,P3,49331512,21107248,35065.2,13,25824,716.165,575208,21.07373745,9.016723482,0.011031654,0.468081699,0.245720877,,
BW,2409,2H,BW16,B1,P3,49331512,21107248,35065.2,13,40080,880.119,575208,21.07373745,9.016723482,0.01712162,0.575241176,0.245720877,,
BW,2409,2H,BW16,B1,P3,49331512,21107248,35065.2,13,26920,782.053,575208,21.07373745,9.016723482,0.01149985,0.511145752,0.245720877,,
BW,2409,2H,BW16,B1,P3,49331512,21107248,35065.2,13,61192,1297.975,575208,21.07373745,9.016723482,0.026140373,0.848349673,0.245720877,,
BW,2409,2H,BW16,B1,P3,49331512,21107248,35065.2,13,88520,1799.499,575208,21.07373745,9.016723482,0.037814516,1.176143137,0.245720877,,
BW,2409,2H,BW16,B1,P3,49331512,21107248,35065.2,13,31740,1222.215,575208,21.07373745,9.016723482,0.013558888,0.798833333,0.245720877,,
BW,2409,2H,BW16,B1,P3,49331512,21107248,35065.2,13,39376,805.203,575208,21.07373745,9.016723482,0.016820881,0.526276471,0.245720877,,
BW,2409,2H,BW16,B1,P3,49331512,21107248,35065.2,13,41536,1025.323,575208,21.07373745,9.016723482,0.017743603,0.670145752,0.245720877,,
BW,2409,2H,BW16,B1,P3,49331512,21107248,35065.2,13,13084,414.527,575208,21.07373745,9.016723482,0.005589303,0.27093268,0.245720877,,
BW,2409,2H,BW16,B1,P3,49331512,21107248,35065.2,13,17708,630.474,575208,21.07373745,9.016723482,0.007564612,0.41207451,0.245720877,,
BW,2409,2H,BW16,B1,P3,49331512,21107248,35065.2,13,32532,1105.856,575208,21.07373745,9.016723482,0.013897219,0.722781699,0.245720877,,
BW,2175,1N,BW43,B2,P3,52465398,21164790,29133.2,20,50213,1449.275,664433,22.41249007,9.041304626,0.021450297,0.947238562,0.283836559,,
BW,2175,1N,BW43,B2,P3,52465398,21164790,29133.2,20,21258,776.775,664433,22.41249007,9.041304626,0.009081123,0.507696078,0.283836559,,
BW,2175,1N,BW43,B2,P3,52465398,21164790,29133.2,20,35361,1085.945,664433,22.41249007,9.041304626,0.015105729,0.709767974,0.283836559,,
BW,2175,1N,BW43,B2,P3,52465398,21164790,29133.2,20,29790,1273.435,664433,22.41249007,9.041304626,0.012725875,0.832310458,0.283836559,,
BW,2175,1N,BW43,B2,P3,52465398,21164790,29133.2,20,13869,556.792,664433,22.41249007,9.041304626,0.005924644,0.36391634,0.283836559,,
BW,2175,1N,BW43,B2,P3,52465398,21164790,29133.2,20,66537,1653.925,664433,22.41249007,9.041304626,0.028423683,1.080996732,0.283836559,,
BW,2175,1N,BW43,B2,P3,52465398,21164790,29133.2,20,59175,1364.581,664433,22.41249007,9.041304626,0.025278739,0.891883007,0.283836559,,
BW,2175,1N,BW43,B2,P3,52465398,21164790,29133.2,20,16335,463.228,664433,22.41249007,9.041304626,0.006978085,0.302763399,0.283836559,,
BW,2175,1N,BW43,B2,P3,52465398,21164790,29133.2,20,130848,3467.814,664433,22.41249007,9.041304626,0.05589645,2.266545098,0.283836559,,
BW,2175,1N,BW43,B2,P3,52465398,21164790,29133.2,20,18705,651.061,664433,22.41249007,9.041304626,0.007990516,0.425530065,0.283836559,,
BW,2175,1N,BW43,B2,P3,52465398,21164790,29133.2,20,12231,518.097,664433,22.41249007,9.041304626,0.005224913,0.33862549,0.283836559,,
BW,2175,1N,BW43,B2,P3,52465398,21164790,29133.2,20,26676,801.515,664433,22.41249007,9.041304626,0.011395617,0.523866013,0.283836559,,
BW,2175,1N,BW43,B2,P3,52465398,21164790,29133.2,20,7818,516.568,664433,22.41249007,9.041304626,0.003339741,0.337626144,0.283836559,,
BW,2175,1N,BW43,B2,P3,52465398,21164790,29133.2,20,15087,1022.817,664433,22.41249007,9.041304626,0.006444957,0.668507843,0.283836559,,
BW,2175,1N,BW43,B2,P3,52465398,21164790,29133.2,20,28782,1661.221,664433,22.41249007,9.041304626,0.012295271,1.085765359,0.283836559,,
BW,2175,1N,BW43,B2,P3,52465398,21164790,29133.2,20,7239,341.866,664433,22.41249007,9.041304626,0.0030924,0.22344183,0.283836559,,
BW,2175,1N,BW43,B2,P3,52465398,21164790,29133.2,20,56091,1512.452,664433,22.41249007,9.041304626,0.023961297,0.988530719,0.283836559,,
BW,2175,1N,BW43,B2,P3,52465398,21164790,29133.2,20,11211,511.676,664433,22.41249007,9.041304626,0.004789184,0.334428758,0.283836559,,
BW,2175,1N,BW43,B2,P3,52465398,21164790,29133.2,20,5598,411.324,664433,22.41249007,9.041304626,0.002391388,0.268839216,0.283836559,,
BW,2175,1N,BW43,B2,P3,52465398,21164790,29133.2,20,51609,1784.099,664433,22.41249007,9.041304626,0.022046649,1.166077778,0.283836559,,
BW,2176,1N,BW44,A1,P1,42856576,21315984,37733.4,13,17850,710.382,907178,18.30773463,9.105892605,0.007625272,0.464301961,0.387533855,,
BW,2176,1N,BW44,A1,P1,42856576,21315984,37733.4,13,34878,1295.434,907178,18.30773463,9.105892605,0.014899398,0.846688889,0.387533855,,
BW,2176,1N,BW44,A1,P1,42856576,21315984,37733.4,13,110118,2051.226,907178,18.30773463,9.105892605,0.047040882,1.340670588,0.387533855,,
BW,2176,1N,BW44,A1,P1,42856576,21315984,37733.4,13,44637,1339,907178,18.30773463,9.105892605,0.019068307,0.875163399,0.387533855,,
BW,2176,1N,BW44,A1,P1,42856576,21315984,37733.4,13,6747,440.005,907178,18.30773463,9.105892605,0.002882225,0.287584967,0.387533855,,
BW,2176,1N,BW44,A1,P1,42856576,21315984,37733.4,13,73119,1077.163,907178,18.30773463,9.105892605,0.031235422,0.704028105,0.387533855,,
