Population,Treatment,ImageID,SlideID,PlacentaID,Image_Replicate,Blood_Space_Type,NBS,Pm_BS,Area_BS,Counter,Space #,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,100.057,177.725,KK,16,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,272.302,935.977,KK,17,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,58.796,129.077,KK,18,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,96.744,177.223,KK,19,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,18.326,9.36,KK,20,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,21.62,9.28,KK,21,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,24.325,37.121,KK,22,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,388.848,1713.372,KK,23,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,19.889,14.938,KK,24,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,71.419,187.481,KK,25,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,41.609,48.278,KK,26,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,47.364,58.616,KK,27,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,57.564,116.386,KK,28,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,99.088,212.096,KK,29,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,26.352,24.218,KK,30,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,54.65,78.472,KK,31,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,11.082,7.086,KK,32,,
Lowlander,Hypoxic,BW28,A1,P1,a,Fetal,13,35.764,85.795,KK,1,,
Lowlander,Hypoxic,BW28,A1,P1,a,Fetal,13,24.41,29.03,KK,2,,
Lowlander,Hypoxic,BW28,A1,P1,a,Fetal,13,25.15,39.447,KK,3,,
Lowlander,Hypoxic,BW28,A1,P1,a,Fetal,13,22.428,18.904,KK,4,,
Lowlander,Hypoxic,BW28,A1,P1,a,Fetal,13,18.378,22.473,KK,5,,
Lowlander,Hypoxic,BW28,A1,P1,a,Fetal,13,74.059,159.905,KK,6,,
Lowlander,Hypoxic,BW28,A1,P1,a,Fetal,13,120.354,350.373,KK,7,,
Lowlander,Hypoxic,BW28,A1,P1,a,Fetal,13,27.13,44.206,KK,8,,
Lowlander,Hypoxic,BW28,A1,P1,a,Fetal,13,24.147,26.73,KK,9,,
Lowlander,Hypoxic,BW28,A1,P1,a,Fetal,13,701.647,2172.992,KK,10,,
Lowlander,Hypoxic,BW28,A1,P1,a,Fetal,13,72.487,137.537,KK,11,,
Lowlander,Hypoxic,BW28,A1,P1,a,Fetal,13,144.36,808.857,KK,12,,
Lowlander,Hypoxic,BW28,A1,P1,a,Fetal,13,115.171,262.595,KK,13,,
Lowlander,Hypoxic,BW28,C1,P1,a,Fetal,12,62.109,153.454,KJ,,,
Lowlander,Hypoxic,BW28,C1,P1,a,Fetal,12,42.572,98.698,KJ,,,
Lowlander,Hypoxic,BW28,C1,P1,a,Fetal,12,50.845,49.574,KJ,,,
Lowlander,Hypoxic,BW28,C1,P1,a,Fetal,12,218.456,2423.029,KJ,,,
Lowlander,Hypoxic,BW28,C1,P1,a,Fetal,12,89.183,225.659,KJ,,,
Lowlander,Hypoxic,BW28,C1,P1,a,Fetal,12,78.271,152.29,KJ,,,
Lowlander,Hypoxic,BW28,C1,P1,a,Fetal,12,92.275,139.15,KJ,,,
Lowlander,Hypoxic,BW28,C1,P1,a,Fetal,12,345.699,1549.607,KJ,,,
Lowlander,Hypoxic,BW28,C1,P1,a,Fetal,12,34.823,87.752,KJ,,,
Lowlander,Hypoxic,BW28,C1,P1,a,Fetal,12,133.837,709.868,KJ,,,
Lowlander,Hypoxic,BW28,C1,P1,a,Fetal,12,50.875,93.833,KJ,,,
Lowlander,Hypoxic,BW28,C1,P1,a,Fetal,12,57.619,182.008,KJ,,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,282.169,1445.224,KK,1,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,16.823,13.722,KK,2,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,49.642,141.344,KK,3,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,48.05,136.876,KK,4,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,49.513,53.275,KK,5,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,14.206,10.232,KK,6,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,57.776,138.701,KK,7,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,41.329,68.716,KK,8,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,44.051,98.777,KK,9,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,88.911,231.027,KK,10,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,63.729,224.39,KK,11,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,38.865,74.321,KK,12,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,63.292,156.336,KK,13,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,37.446,82.676,KK,14,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,87.946,313.861,KK,15,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,37.007,66.839,KK,16,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,28.575,45.899,KK,17,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,95.078,452.112,KK,18,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,33.709,76.039,KK,19,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,50.406,136.585,KK,20,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,47.922,143.512,KK,21,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,104.347,371.604,KK,22,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,48.082,147.505,KK,23,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,33.898,78.26,KK,24,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,21.978,27.761,KK,25,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,62.764,161.147,KK,26,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,52.686,114.747,KK,27,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,68.937,228.171,KK,28,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,125,574.975,KK,29,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,54.746,179.364,KK,30,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,18.097,18.111,KK,31,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,25.432,26.624,KK,32,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,14.61,8.646,KK,33,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,14.466,9.571,KK,34,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,49.712,138.727,KK,35,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,56.729,201.203,KK,36,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,74.836,213.709,KK,37,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,46.612,111.759,KK,38,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,48.867,60.969,KK,39,,
Lowlander,Hypoxic,BW28,A1,P1,a,Maternal,40,28.995,44.444,KK,40,,
Lowlander,Hypoxic,BW28,C1,P1,a,Maternal,1,51.374,152.502,KJ,21,,
Lowlander,Hypoxic,BW28,C1,P1,a,Maternal,2,112.031,662.886,KJ,24,,
Lowlander,Hypoxic,BW28,C1,P1,a,Maternal,3,57.687,180.95,KJ,17,,
Lowlander,Hypoxic,BW28,C1,P1,a,Maternal,4,40.882,46.189,KJ,18,,
Lowlander,Hypoxic,BW28,C1,P1,a,Maternal,5,93.698,178.518,KJ,18,,
Lowlander,Hypoxic,BW28,C1,P1,a,Maternal,6,218.553,1058.206,KJ,18,,
Lowlander,Hypoxic,BW28,C1,P1,a,Maternal,7,187.864,562.892,KJ,21,,
Lowlander,Hypoxic,BW28,C1,P1,a,Maternal,8,200.252,909.935,KJ,23,,
Lowlander,Hypoxic,BW28,C1,P1,a,Maternal,9,100.202,410.206,KJ,23,,
Lowlander,Hypoxic,BW28,C1,P1,a,Maternal,10,599.312,4337.127,KJ,23,,
Lowlander,Hypoxic,BW28,C1,P1,a,Maternal,11,64.395,131.8,KJ,20,,
Lowlander,Hypoxic,BW28,C1,P1,a,Maternal,12,68.875,272.404,KJ,,,
Lowlander,Hypoxic,BW28,C1,P1,a,Maternal,13,86.123,276,KJ,,,
Lowlander,Hypoxic,BW28,C1,P1,a,Maternal,14,60.161,168.392,KJ,20,,
Lowlander,Hypoxic,BW28,C1,P1,a,Maternal,15,133.048,425.752,KJ,21,,
Lowlander,Hypoxic,BW28,C1,P1,a,Maternal,16,123.903,446.85,KJ,21,,
Lowlander,Hypoxic,BW28,C1,P1,a,Maternal,17,41.135,75.749,KJ,18,,
Lowlander,Hypoxic,BW28,C1,P1,a,Maternal,18,23.797,30.643,KJ,,,
Lowlander,Hypoxic,BW28,C1,P1,a,Maternal,19,53.903,132.461,KJ,20,,
Lowlander,Hypoxic,BW28,C1,P1,a,Maternal,20,144.085,672.536,KJ,,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,48.515,95.314,KK,1,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,56.56,113.398,KK,2,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,87.938,242.395,KK,3,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,74.332,218.6,KK,4,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,106.994,219.393,KK,5,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,99.279,323.511,KK,6,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,191.959,672.351,KK,7,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,80.021,172.305,KK,8,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,43.569,75.14,KK,9,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,24.428,18.455,KK,10,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,53.748,121.964,KK,11,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,49.637,68.478,KK,12,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,41.286,73.448,KK,13,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,78.562,166.779,KK,14,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,11.542,5.209,KK,15,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,61.997,156.944,KK,16,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,34.587,66.257,KK,17,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,22.237,29.956,KK,18,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,18.352,16.075,KK,19,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,197.03,864.274,KK,20,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,36.742,70.699,KK,21,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,35.09,41.51,KK,22,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,23.285,25.62,KK,23,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,25.955,30.432,KK,24,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,92.949,232.481,KK,25,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,34.474,64.644,KK,26,,
Lowlander,Normoxic,BW30,C1,P1,a,Fetal,27,9.907,5.764,KK,27,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,23.823,26.624,KK,1,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,74.887,124.185,KK,2,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,21.933,28.951,KK,3,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,28.078,43.122,KK,4,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,36.48,65.992,KK,5,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,93.808,88.36,KK,6,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,20.955,18.164,KK,7,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,32.324,33.763,KK,8,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,15.797,14.145,KK,9,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,36.989,44.048,KK,10,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,24.378,37.438,KK,11,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,33.188,46.586,KK,12,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,27.741,26.519,KK,13,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,18.058,19.274,KK,14,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,20.301,19.75,KK,15,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,19.96,9.783,KK,16,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,69.178,141.926,KK,17,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,20.587,14.727,KK,18,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,41.469,46.348,KK,19,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,21.031,17.027,KK,20,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,16.487,12.479,KK,21,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,4.481,1.216,KK,22,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,142.561,358.887,KK,23,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,36.384,64.089,KK,24,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,113.936,270.13,KK,25,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,36.789,54.438,KK,26,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,50.175,104.752,KK,27,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,55.924,88.36,KK,28,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,139.004,263.943,KK,29,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,205.104,373.217,KK,30,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,82.105,222.434,KK,31,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,7.145,3.331,KK,32,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,101.598,218.494,KK,33,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,136.711,242.105,KK,34,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,187.99,508.295,KK,35,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,9.976,5.632,KK,36,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,26.004,37.808,KK,37,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,21.642,20.861,KK,38,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,12.102,7.615,KK,39,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,41.381,86.06,KK,40,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,133.965,245.7,KK,41,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,56.997,72.549,KK,42,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,21.658,26.254,KK,43,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,35.346,28.026,KK,44,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,90.492,110.41,KK,45,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,103.201,176.006,KK,46,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,42.721,37.597,KK,47,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,77.633,186.688,KK,48,,
Lowlander,Normoxic,BW30,C1,P1,a,Maternal,49,15.742,10.391,KK,49,,
Lowlander,Hypoxic,BW32,A1,P1,a,Fetal,9,128.685,252.76,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Fetal,9,128.506,464.988,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Fetal,9,180.351,554.723,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Fetal,9,65.12,154.115,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Fetal,9,43.01,86.483,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Fetal,9,110.548,370.917,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Fetal,9,87.193,293.688,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Fetal,9,368.043,1691.691,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Fetal,9,165.885,584.07,KJ,,,
Lowlander,Hypoxic,BW32,B1,P1,a,Fetal,16,70.307,211.091,KJ,,,
Lowlander,Hypoxic,BW32,B1,P1,a,Fetal,16,48.38,108.613,KJ,,,
Lowlander,Hypoxic,BW32,B1,P1,a,Fetal,16,69.816,139.652,KJ,,,
Lowlander,Hypoxic,BW32,B1,P1,a,Fetal,16,57.635,72.893,KJ,,,
Lowlander,Hypoxic,BW32,B1,P1,a,Fetal,16,146.744,276.819,KJ,,,
Lowlander,Hypoxic,BW32,B1,P1,a,Fetal,16,173.955,435.296,KJ,,,
Lowlander,Hypoxic,BW32,B1,P1,a,Fetal,16,23.175,22.394,KJ,,,
Lowlander,Hypoxic,BW32,B1,P1,a,Fetal,16,121.587,280.521,KJ,,,
Lowlander,Hypoxic,BW32,B1,P1,a,Fetal,16,191.371,600.145,KJ,,,
Lowlander,Hypoxic,BW32,B1,P1,a,Fetal,16,75.402,346.963,KJ,,,
Lowlander,Hypoxic,BW32,B1,P1,a,Fetal,16,82.619,157.42,KJ,,,
Lowlander,Hypoxic,BW32,B1,P1,a,Fetal,16,75.913,194.514,KJ,,,
Lowlander,Hypoxic,BW32,B1,P1,a,Fetal,16,136.413,426.175,KJ,,,
Lowlander,Hypoxic,BW32,B1,P1,a,Fetal,16,21.087,29.771,KJ,,,
Lowlander,Hypoxic,BW32,B1,P1,a,Fetal,16,24.459,29.057,KJ,,,
Lowlander,Hypoxic,BW32,B1,P1,a,Fetal,16,132.671,305.638,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Maternal,1,54.972,83.76,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Maternal,2,24.174,27.18,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Maternal,3,21.532,22.05,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Maternal,4,20.874,26.043,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Maternal,5,36.098,87.355,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Maternal,6,47.075,146.659,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Maternal,7,48.525,53.381,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Maternal,8,51.603,99.412,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Maternal,9,121.732,273.62,KJ,18,,
Lowlander,Hypoxic,BW32,A1,P1,a,Maternal,10,178.687,361.214,KJ,18,,
Lowlander,Hypoxic,BW32,A1,P1,a,Maternal,11,150.963,450.182,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Maternal,12,31.495,37.121,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Maternal,13,32.322,34.503,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Maternal,14,130.019,423.081,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Maternal,15,151.893,704.739,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Maternal,16,31.033,47.749,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Maternal,17,36.868,91.427,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Maternal,18,33.814,49.944,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Maternal,19,65.8,152.502,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Maternal,20,55.58,99.332,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Maternal,21,49.665,111.6,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Maternal,22,152.052,826.069,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Maternal,23,160.132,639.276,KJ,,,
Lowlander,Hypoxic,BW32,A1,P1,a,Maternal,24,148.735,274.493,KJ,,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,1,45.234,33.974,KJ,20,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,2,281.191,679.992,KJ,27,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,3,84.427,217.04,KJ,24,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,4,288.342,417.741,KJ,25,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,5,180.355,239.91,KJ,23,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,6,81.27,127.596,KJ,20,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,7,50.944,51.953,KJ,20,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,8,28.208,39.209,KJ,20,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,9,57.099,81.671,KJ,20,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,10,118.963,218.653,KJ,20,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,11,48.345,61.339,KJ,20,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,12,35.028,31.013,KJ,20,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,13,58.681,178.227,KJ,,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,14,33.776,59.224,KJ,23,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,15,63.134,96.477,KJ,18,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,16,74.316,141.53,KJ,20,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,17,37.987,70.196,KJ,,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,18,59.964,91.797,KJ,,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,19,50.918,75.722,KJ,,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,20,67.503,95.023,KJ,18,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,21,41.397,71.28,KJ,20,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,22,23.358,25.673,KJ,,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,23,45.911,76.965,KJ,21,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,24,35.75,54.201,KJ,20,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,25,30.636,44.392,KJ,19,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,26,108.416,253.262,KJ,,,
Lowlander,Hypoxic,BW32,B1,P1,a,Maternal,27,156.974,323.088,KJ,,,
Lowlander,Hypoxic,BW34,B1,P1,a,Fetal,10,233.497,940.789,KJ,,,
Lowlander,Hypoxic,BW34,B1,P1,a,Fetal,10,30.413,48.199,KJ,,,
Lowlander,Hypoxic,BW34,B1,P1,a,Fetal,10,20.623,25.99,KJ,,,
Lowlander,Hypoxic,BW34,B1,P1,a,Fetal,10,46.114,129.182,KJ,,,
Lowlander,Hypoxic,BW34,B1,P1,a,Fetal,10,79.46,144.782,KJ,,,
Lowlander,Hypoxic,BW34,B1,P1,a,Fetal,10,36.239,84.262,KJ,,,
Lowlander,Hypoxic,BW34,B1,P1,a,Fetal,10,138.518,525.137,KJ,,,
Lowlander,Hypoxic,BW34,B1,P1,a,Fetal,10,262.315,1230.881,KJ,,,
Lowlander,Hypoxic,BW34,B1,P1,a,Fetal,10,36.888,66.204,KJ,,,
Lowlander,Hypoxic,BW34,B1,P1,a,Fetal,10,52.687,151.973,KJ,,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,1,61.984,171.617,KJ,20,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,2,28.254,24.086,KJ,18,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,3,40.096,65.887,KJ,24,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,4,97.393,216.723,KJ,21,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,5,57.504,116.042,KJ,18,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,6,32.919,36.063,KJ,20,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,7,35.52,43.942,KJ,20,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,8,46.837,101.077,KJ,20,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,9,54.386,113.107,KJ,25,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,10,63.252,87.673,KJ,19,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,11,50.937,98.645,KJ,18,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,12,108.227,210.562,KJ,20,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,13,32.468,45.581,KJ,20,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,14,49.574,65.49,KJ,24,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,15,43.546,94.018,KJ,19,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,16,35.08,57.215,KJ,,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,17,34.559,58.907,KJ,,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,18,84.325,82.12,KJ,14,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,19,23.597,38.786,KJ,,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,20,32.436,44.418,KJ,20,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,21,38.421,62.661,KJ,21,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,22,45.553,77.599,KJ,21,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,23,33.39,55.708,KJ,,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,24,117.566,230.075,KJ,23,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,25,140.21,278.485,KJ,23,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,26,46.036,85.082,KJ,22,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,27,48.256,88.175,KJ,23,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,28,47.662,116.941,KJ,24,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,29,33.091,47.538,KJ,,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,30,107.632,277.216,KJ,20,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,31,30.176,39.421,KJ,20,,
Lowlander,Hypoxic,BW34,B1,P1,a,Maternal,32,121.889,372.635,KJ,20,,
